common_name,genus,species,type,cultivar,date_removed,latitude,longitude
White Oak,Quercus,alba,Deciduous,,,-111.0518979,45.66861198
Cottonwood,Populus,deltoides,Deciduous,,3/8/16 0:00,-111.0487341,45.66401335
Hackberry,Celtis,occidentalis,Deciduous,,,-111.0516748,45.66386929
Apple,Malus, ,Deciduous,,,-111.0491688,45.6650597
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0496118,45.66315585
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0496736,45.66345466
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0497269,45.6635621
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0496047,45.66355103
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0496674,45.66357311
Cottonwood,Populus,deltoides,Deciduous,,,-111.0477621,45.66286567
Cottonwood,Populus,deltoides,Deciduous,,,-111.0476211,45.6628512
Cottonwood,Populus,deltoides,Deciduous,,,-111.0474569,45.66284519
Cottonwood,Populus,deltoides,Deciduous,,,-111.0471594,45.66287016
Cottonwood,Populus,deltoides,Deciduous,,,-111.0470027,45.66286467
American Elm,Ulmus,americana,Deciduous,Cathredral,,-111.0469073,45.6628584
Linden,Tilia, ,Deciduous,,,-111.0468937,45.66311988
Linden,Tilia, ,Deciduous,,,-111.0468867,45.66322464
Linden,Tilia, ,Deciduous,,,-111.0468917,45.66344754
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,10/5/15 0:00,-111.0470459,45.66377594
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,10/5/15 6:00,-111.0470624,45.66382559
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,10/7/15 0:00,-111.0472271,45.66376767
Honey Locust,Gleditsia,tricanthos,Deciduous,Inermis,10/5/15 0:00,-111.0473489,45.66385949
Honey Locust,Gleditsia,tricanthos,Deciduous,Inermis,10/5/15 0:00,-111.0473511,45.66376058
Honey Locust,Gleditsia,tricanthos,Deciduous,Inermis,10/5/15 0:00,-111.0474844,45.66376532
Honey Locust,Gleditsia,tricanthos,Deciduous,,10/7/15 0:00,-111.0474824,45.6638526
Honey Locust,Gleditsia,tricanthos,Deciduous,Inermis,10/5/15 6:00,-111.0475973,45.66385307
Honey Locust,Gleditsia,tricanthos,Deciduous,Inermis,10/7/15 0:00,-111.0477756,45.66384307
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0480177,45.66332705
Bur Oak,Quercus,macrocarpa,Deciduous,,10/7/15 0:00,-111.0479487,45.66336548
Linden,Tilia,americana,Deciduous,,,-111.0480317,45.6636324
Green Ash,Fraxinus,pensilvanica,Deciduous,,10/5/15 0:00,-111.0480143,45.66376173
Flowering Crab Apple,Malus,x,Deciduous,,10/5/15 6:00,-111.0479448,45.66357185
Linden,Tilia,americana,Deciduous,,10/5/15 0:00,-111.0480056,45.6638573
Maple (Norway),Acer,platanoides,Deciduous,,8/16/16 19:18,-111.0471454,45.66506969
Amur Cherry,Prunus,maackii,Deciduous,,8/16/16 19:17,-111.0471501,45.66507747
Amur Cherry,Prunus,maackii,Deciduous,,8/16/16 19:16,-111.0477426,45.66507105
Ginnala Maple,Acer,ginnala,Deciduous,,8/16/16 19:16,-111.0478143,45.66506864
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0519373,45.66268488
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0519393,45.66249144
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0519349,45.66205213
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0519599,45.66184403
American Linden,Tilia,americana,Deciduous,,,-111.0519387,45.6624055
American Linden,Tilia,americana,Deciduous,,,-111.0519468,45.66216292
American Linden,Tilia,americana,Deciduous,,,-111.05195,45.66165784
American Linden,Tilia,americana,Deciduous,,,-111.0519507,45.66145688
American Linden,Tilia,americana,Deciduous,,,-111.05196,45.6612119
Silver Maple,Acer,saccarinum,Deciduous,,,-111.0519617,45.66107859
Silver Maple,Acer,saccarinum,Deciduous,,,-111.0519614,45.6609675
Silver Maple,Acer,saccarinum,Deciduous,,,-111.0519613,45.66082965
Ginnala Maple,Acer,ginnala,Deciduous,,,-111.0518539,45.66063873
Ginnala Maple,Acer,ginnala,Deciduous,,,-111.051858,45.66062941
Ginnala Maple,Acer,ginnala,Deciduous,,,-111.0518836,45.66060718
Ginnala Maple,Acer,ginnala,Deciduous,,,-111.0518818,45.66061885
Ginnala Maple,Acer,ginnala,Deciduous,,,-111.0518378,45.66057864
Apple,Malus, ,Deciduous,,,-111.0514074,45.6636299
Apple,Malus, ,Deciduous,,,-111.051545,45.66361096
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0517432,45.66366434
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0468888,45.66267528
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0468959,45.66257519
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0469017,45.66169453
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0468975,45.66147488
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0469019,45.66104219
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0468946,45.66092958
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0469187,45.66082281
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0469065,45.6606159
Linden,Tilia,americana,Deciduous,,,-111.046908,45.66180311
Linden,Tilia,americana,Deciduous,Redmond,,-111.0468846,45.66212587
Linden,Tilia,americana,Deciduous,,,-111.0468885,45.66235539
Linden,Tilia,americana,Deciduous,,,-111.0468851,45.66278095
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0468899,45.66245301
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0468943,45.66188767
Cottonwood,Populus,deltoides,Deciduous,,,-111.0469077,45.66136937
Cottonwood,Populus,deltoides,Deciduous,,,-111.0468961,45.66125285
Cottonwood,Populus,deltoides,Deciduous,,,-111.0468895,45.66114577
Cottonwood,Populus,deltoides,Deciduous,,,-111.0507312,45.66484161
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0489638,45.6636943
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0489612,45.66363735
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0489642,45.66347694
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0489629,45.66332886
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0489654,45.66317439
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0489677,45.6631208
American Elm,Ulmus,americana,Deciduous,,,-111.0516603,45.66348949
American Elm,Ulmus,americana,Deciduous,,,-111.0515757,45.66340601
American Elm,Ulmus,americana,Deciduous,,,-111.0516066,45.66334167
American Elm,Ulmus,americana,Deciduous,,,-111.0516437,45.66326593
Linden,Tilia, ,Deciduous,,,-111.0517497,45.66354892
Honey Locust,Gleditsia,tricanthos,Deciduous,Inermis,,-111.0519411,45.66349876
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0518846,45.66332606
Maple,Acer, ,Deciduous,,,-111.0519046,45.66318566
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.051816,45.66275869
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0516438,45.66276797
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0511637,45.66505596
American Elm,Ulmus,americana,Deciduous,,,-111.0513876,45.66505965
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0515785,45.66505161
American Elm,Ulmus,americana,Deciduous,,,-111.0517815,45.66505253
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0511613,45.66408877
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0510953,45.66415589
American Elm,Ulmus,americana,Deciduous,,,-111.0519353,45.66480258
American Elm,Ulmus,americana,Deciduous,,,-111.0519329,45.66452025
American Elm,Ulmus,americana,Deciduous,,,-111.0519506,45.66422239
Maple,Acer,ginalla,Deciduous,,8/16/16 19:15,-111.0483268,45.66505642
Cottonwood,Populus,deltoides,Deciduous,,,-111.0489895,45.66401163
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0504237,45.6621304
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0505563,45.66212173
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0505445,45.66216831
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0514246,45.66213272
Flowering Crab Apple,Malus, ,Deciduous,,,-111.051438,45.66216045
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0515511,45.6621633
Flowering Crab Apple,Malus, ,Deciduous,,,-111.0515561,45.66212903
Linden,Tilia,americana,Deciduous,Redmond,,-111.0511495,45.66214474
Linden,Tilia,americana,Deciduous,Redmond,,-111.051004,45.66214984
Aspen,Populus,tremuloides,Deciduous,,,-111.0509788,45.6628189
Aspen,Populus,tremuloides,Deciduous,,,-111.0509735,45.66281923
Aspen,Populus,tremuloides,Deciduous,,,-111.051058,45.66285846
Aspen,Populus,tremuloides,Deciduous,,,-111.0510482,45.66283052
Aspen,Populus,tremuloides,Deciduous,,,-111.0510733,45.66284445
Aspen,Populus,tremuloides,Deciduous,,,-111.0510795,45.66283223
Aspen,Populus,tremuloides,Deciduous,,,-111.0511436,45.66288877
Aspen,Populus,tremuloides,Deciduous,,,-111.0511556,45.66285031
Aspen,Populus,tremuloides,Deciduous,,,-111.0511688,45.66283514
Aspen,Populus,tremuloides,Deciduous,,,-111.0510863,45.66281323
Aspen,Populus,tremuloides,Deciduous,,,-111.0510606,45.66275888
Aspen,Populus,tremuloides,Deciduous,,,-111.0510136,45.66274522
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0512553,45.66276907
Bur Oak,Quercus,maccrocarpa,Deciduous,,,-111.0513673,45.66277298
Flowering Crab Apple,Malus, ,Deciduous,Spring Snow,,-111.0509554,45.66277628
Flowering Crab Apple,Malus, ,Deciduous,Spring Snow,,-111.0508796,45.66276115
Flowering Crab Apple,Malus, ,Deciduous,Spring Snow,,-111.0508422,45.66275781
Flowering Crab Apple,Malus, ,Deciduous,Spring Snow,,-111.0505194,45.66274847
Flowering Crab Apple,Malus, ,Deciduous,Spring Snow,,-111.0504292,45.66276321
Flowering Crab Apple,Malus, ,Deciduous,Spring Snow,,-111.0504316,45.66270019
Flowering Crab Apple,Malus, ,Deciduous,Spring Snow,,-111.0509114,45.66269358
Aspen,Populus,tremuloides,Deciduous,,,-111.0503279,45.66277075
Aspen,Populus,tremuloides,Deciduous,,,-111.0502256,45.66280418
Linden (Redmond),Tilia,americana,Deciduous,,,-111.049567,45.66504086
Linden (Redmond),Tilia,americana,Deciduous,,,-111.049997,45.66500458
Linden (Redmond),Tilia,americana,Deciduous,Redmond,,-111.0504723,45.66490847
Linden (Redmond),Tilia,americana,Deciduous,Redmond,,-111.0505226,45.66470909
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0504253,45.66481774
Oak (Bur),Quercus,maccrocarpa,Deciduous,,,-111.050264,45.66485659
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0480164,45.66320803
Mongolian Linden,Tilia,mongolica,Deciduous,Harvest Gold,,-111.0480238,45.66311106
Hackberry,Celtis,occidentalis,Deciduous,,,-111.0519526,45.66155619
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0608536,45.66501758
Plum,Prunus, ,Deciduous,,,-111.0608637,45.66537339
Plum,Prunus, ,Deciduous,,,-111.0608698,45.66539873
Plum,Prunus, ,Deciduous,,,-111.0609001,45.66542059
Plum,Prunus, ,Deciduous,,,-111.0608685,45.6654244
Plum,Prunus, ,Deciduous,,,-111.0608724,45.665436
Plum,Prunus, ,Deciduous,,,-111.0608618,45.66544914
Plum,Prunus, ,Deciduous,,,-111.0608589,45.66545863
Plum,Prunus, ,Deciduous,,,-111.0608626,45.66546648
Hawthorne,Crataegus,x mordenensis,Deciduous,Toba,,-111.0608654,45.66566306
Hawthorne,Crataegus,x mordenensis,Deciduous,Toba,,-111.0608791,45.66567019
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0608544,45.66578643
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0608518,45.66581183
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0608692,45.66579418
Aspen,Populus,tremuloides,Deciduous,,,-111.0502523,45.66015048
Aspen,Populus,tremuloides,Deciduous,,,-111.0502722,45.66013979
Aspen,Populus,tremuloides,Deciduous,,7/27/15 0:00,-111.050255,45.66013508
Aspen,Populus,tremuloides,Deciduous,,7/27/15 0:00,-111.0503144,45.66014555
Aspen,Populus,tremuloides,Deciduous,,,-111.0504508,45.66001103
Aspen,Populus,tremuloides,Deciduous,,,-111.0504081,45.66002211
Aspen,Populus,tremuloides,Deciduous,,,-111.0504277,45.6600152
Aspen,Populus,tremuloides,Deciduous,,,-111.0501767,45.66000854
Aspen,Populus,tremuloides,Deciduous,,,-111.0502252,45.65993149
Aspen,Populus,tremuloides,Deciduous,,,-111.0502386,45.65997436
Aspen,Populus,tremuloides,Deciduous,,,-111.0501356,45.65994514
Linden,Tilia,americana,Deciduous,,,-111.0501789,45.65969239
Linden,Tilia,americana,Deciduous,,,-111.0505387,45.65944615
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0504209,45.6597051
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,10/5/15 0:00,-111.0505684,45.65960286
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.050637,45.65920183
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0501235,45.65835245
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0499865,45.65831396
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0490068,45.65945283
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0488912,45.65936144
Aspen,Populus,tremuloides,Deciduous,,,-111.0553922,45.66620212
Aspen,Populus,tremuloides,Deciduous,,,-111.0491068,45.65953481
Aspen,Populus,tremuloides,Deciduous,,,-111.049087,45.65951612
Aspen,Populus,tremuloides,Deciduous,,,-111.048798,45.65933066
Aspen,Populus,tremuloides,Deciduous,,,-111.0487703,45.65929644
Aspen,Populus,tremuloides,Deciduous,,,-111.0487503,45.65927641
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0501203,45.65966707
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0502045,45.65960958
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.050428,45.65945367
Honey Locust,Gleditsia,triacanthos,Deciduous,,,-111.0505031,45.65939905
Apple (Flower Crab),Malus,ioensis,Deciduous,Bechtel's,,-111.0514661,45.66307462
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0504361,45.6586266
Elm (American),Ulmus,americana,Deciduous,Brandon,,-111.0507377,45.66477837
Oakleaf Mountain Ash,Sorbus,x thuringiaca,Deciduous,,,-111.0506834,45.6646484
Cottonwood,Populus, ,Deciduous,,,-111.049395,45.65754459
Cottonwood,Populus, ,Deciduous,,,-111.0493994,45.65759596
Cottonwood,Populus, ,Deciduous,,,-111.0493992,45.657651
Maple,Acer,ginnala,Deciduous,,,-111.0484167,45.65714998
Aspen,Populus,tremuloides,Deciduous,,,-111.0486221,45.65722117
Aspen,Populus,tremuloides,Deciduous,,,-111.0486675,45.65719227
Russian Olive,Elaeagnus,angustifolia,Deciduous,,,-111.0488993,45.65732038
Russian Olive,Elaeagnus,angustifolia,Deciduous,,,-111.0489395,45.65734984
Russian Olive,Elaeagnus,angustifolia,Deciduous,,,-111.0487065,45.65718726
Apple (Flower Crab),Malus, ,Deciduous,,,-111.049129,45.65751223
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0470789,45.65839142
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0475567,45.6587219
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.047141,45.6584877
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0480992,45.65886607
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0480252,45.65892201
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0479495,45.65896734
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0480187,45.65881504
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0470362,45.65838875
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0475143,45.65869711
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0487987,45.65727111
Maple (Norway),Acer,acer,Deciduous,,,-111.0488759,45.66396219
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0490531,45.66378115
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0519449,45.66227737
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0468906,45.66202503
White Ash,Fraxinus,americana,Deciduous,Calypso,6/13/16 6:00,-111.0468917,45.66355377
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0519501,45.66174981
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0519406,45.66436809
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0519463,45.6646613
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.046888,45.66159015
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.05184,45.66354799
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0518872,45.66407493
Hackberry,Celtis,occidentalis,Deciduous,,,-111.0496854,45.66503725
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0497215,45.66492403
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0519114,45.6633927
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0468908,45.66333198
Buckeye,Aesculus,glabra,Deciduous,,,-111.0472898,45.66699917
Crabapple,Malus, ,Deciduous,,,-111.0477057,45.6682812
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0464206,45.66660748
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0469734,45.66665429
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0464794,45.66673038
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0508632,45.66943884
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0531078,45.66598481
White Ash,Fraxinus,americana,Deciduous,Calypso,,-111.0535906,45.67095243
Linden (American),Tilia,americana,Deciduous,,,-111.046897,45.66776697
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0504118,45.66843431
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.050518,45.66846824
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0506196,45.66854778
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.050168,45.66850386
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0495942,45.6683665
Hackberry,Celtis,occidentalis,Deciduous,,,-111.0500755,45.66855267
Buckeye,Aesculus,glabra,Deciduous,,,-111.0503534,45.66853497
Amur Maple,Acer,ginnala,Deciduous,,,-111.0499906,45.6685373
Amur Maple,Acer,ginnala,Deciduous,,,-111.0500643,45.66851908
Amur Maple,Acer,ginnala,Deciduous,,,-111.0501213,45.66847248
Amur Maple,Acer,ginnala,Deciduous,,,-111.0501169,45.66848592
Amur Maple,Acer,ginnala,Deciduous,,,-111.0500933,45.66847631
Amur Maple,Acer,ginnala,Deciduous,,,-111.0500309,45.66847913
Amur Maple,Acer,ginnala,Deciduous,,,-111.0499976,45.6685125
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0502332,45.66862512
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0500022,45.66862928
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0495285,45.66856449
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0494611,45.66841041
Apple (Flower Crab),Malus, ,Deciduous,Donald Wyman,,-111.0494325,45.66862595
Apple (Flower Crab),Malus, ,Deciduous,Donald Wyman,,-111.0494315,45.66861653
Apple (Flower Crab),Malus, ,Deciduous,Donald Wyman,,-111.0494793,45.66866008
Mayday Tree,Prunus,padas,Deciduous,,,-111.0497096,45.66846063
Mayday Tree,Prunus,padas,Deciduous,,,-111.0497327,45.66847952
Mayday Tree,Prunus,padas,Deciduous,,,-111.0497453,45.66849714
Mayday Tree,Prunus,padas,Deciduous,,,-111.0497838,45.66850363
Mayday Tree,Prunus,padas,Deciduous,,,-111.049781,45.66850085
Aspen,Populus, tremuloides,Deciduous,,,-111.0504081,45.66768833
Aspen,Populus, tremuloides,Deciduous,,,-111.0504138,45.66767817
Amur Maple,Acer,ginnala,Deciduous,,,-111.0503998,45.66766733
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0497527,45.66822058
Japanese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.0464815,45.66688837
Japanese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.0464806,45.66679618
Japanese Tree Lilac,Syringa,reticulata,Deciduous,Ivory Silk,,-111.0461336,45.66695848
Japanese Tree Lilac,Syringa,reticulata,Deciduous,Ivory Silk,,-111.0459795,45.66695933
Maple (Norway),Acer,platanoides,Deciduous,,,-111.046352,45.66702254
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0459517,45.66702546
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0462628,45.66697625
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0458175,45.66699212
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0454898,45.66668696
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0455802,45.66674219
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.045554,45.66678583
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0455765,45.6669884
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0454885,45.66679629
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0454878,45.66691061
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0454991,45.66700719
Japanese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.045617,45.66720081
Japanese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.0459374,45.66719837
Japanese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.0461916,45.66719724
Japanese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.0463137,45.66719693
Hot Wings Maple,Acer,tataricum,Deciduous,Hot Wings,,-111.045776,45.66719771
Hot Wings Maple,Acer,tataricum,Deciduous,Hot Wings,,-111.0457037,45.66719956
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0461139,45.66714689
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0460059,45.6671482
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0460021,45.66724226
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0461173,45.66724013
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0501727,45.66594849
Maple (Silver),Acer,saccharinum,Deciduous,,,-111.0532951,45.6645355
Elm (American),Ulmus,americana,Deciduous,,,-111.0548003,45.66937607
Elm (American),Ulmus,americana,Deciduous,,,-111.0546014,45.66937575
Elm (American),Ulmus,americana,Deciduous,,,-111.0548408,45.6695539
Elm (American),Ulmus,americana,Deciduous,,,-111.0549035,45.669668
Elm (American),Ulmus,americana,Deciduous,,,-111.0549044,45.66974263
Elm (American),Ulmus,americana,Deciduous,,,-111.0549018,45.66982397
Elm (American),Ulmus,americana,Deciduous,,,-111.0548785,45.67002372
Apple (Flower Crab),Malus, ,Deciduous,,,-111.054816,45.67004184
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0547237,45.67005957
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0545496,45.67005632
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0540207,45.67006776
Buckeye,Aesculus,glabra,Deciduous,,,-111.0538431,45.67006829
Elm (American),Ulmus,americana,Deciduous,,,-111.0537368,45.67002516
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0536672,45.66670815
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0535215,45.66662477
Mayday Tree,Prunus,padus,Deciduous,,,-111.0535111,45.66672958
Mayday Tree,Prunus,padus,Deciduous,,,-111.0531815,45.66671457
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0529581,45.6666811
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0529593,45.6667075
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0529609,45.66672754
Ginnala Maple,Acer,ginnala,Deciduous,,7/27/15 0:00,-111.0524691,45.66662254
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0523941,45.66665023
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0523283,45.66661209
Apple,Malus, ,Deciduous,,,-111.0522915,45.6669577
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0522787,45.66707946
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0523034,45.66711648
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0523126,45.66715967
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0523004,45.66725513
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0522697,45.66729396
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0522226,45.66733415
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0531147,45.66718655
Chokecherry,Prunus,virginiania,Deciduous,,,-111.0530516,45.66719312
Chokecherry,Prunus,virginiania,Deciduous,,,-111.0531891,45.66721013
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0532735,45.6671917
Chokecherry,Prunus,virginiania,Deciduous,,,-111.0533649,45.66719771
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0525684,45.66746498
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0524327,45.66738518
Linden,Tilia, ,Deciduous,,,-111.0522228,45.66711005
Linden,Tilia, ,Deciduous,,,-111.0522397,45.66713199
Linden,Tilia, ,Deciduous,,,-111.0522523,45.66715883
Linden,Tilia, ,Deciduous,,,-111.0522538,45.66718586
Linden,Tilia, ,Deciduous,,,-111.0522261,45.66724977
Linden,Tilia, ,Deciduous,,,-111.0522158,45.66727007
Linden,Tilia, ,Deciduous,,,-111.0522835,45.66752257
Linden,Tilia, ,Deciduous,,,-111.0522833,45.66760048
Linden,Tilia, ,Deciduous,,,-111.052282,45.66767614
Cottonwood,Populus, ,Deciduous,,,-111.0523912,45.66766418
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0540567,45.66684663
Ash (Black),Fraxinus,nigra,Deciduous,,8/5/15 0:00,-111.053079,45.66670007
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0530206,45.66598105
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0528644,45.66598101
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0527103,45.66598221
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,,-111.052773,45.66592591
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,,-111.0528548,45.66588446
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,,-111.0529407,45.66584714
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,,-111.0530456,45.66579263
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.053236,45.66638684
Linden (American),Tilia,americana,Deciduous,,,-111.052917,45.66654875
Linden (American),Tilia,americana,Deciduous,,,-111.052733,45.66655997
Linden (American),Tilia,americana,Deciduous,,,-111.0524917,45.66655462
Linden (American),Tilia,americana,Deciduous,,,-111.0522696,45.66654803
Apple,Malus, ,Deciduous,,,-111.05231,45.66635613
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0522651,45.66621969
